topic_id,topic_name,ref,book_ko,chapter,verse,match_count,text_ko
6,회개,마태복음 12:41,마태복음,12,41,1,심판 때에 니느웨 사람들이 일어나 이 세대 사람을 정죄하리니 이는 그들이 요나의 전도를 듣고 회개하였음이거니와 요나보다 더 큰 이가 여기 있으며
6,회개,마태복음 3:11,마태복음,3,11,1,나는 너희로 회개하게 하기 위하여 물로 세례를 베풀거니와 내 뒤에 오시는 이는 나보다 능력이 많으시니 나는 그의 신을 들기도 감당하지 못하겠노라 그는 성령과 불로 너희에게 세례를 베푸실 것이요
6,회개,마태복음 3:2,마태복음,3,2,1,회개하라 천국이 가까이 왔느니라 하였으니
6,회개,마태복음 3:8,마태복음,3,8,1,그러므로 회개에 합당한 열매를 맺고
6,회개,마태복음 4:17,마태복음,4,17,1,이 때부터 예수께서 비로소 전파하여 이르시되 회개하라 천국이 가까이 왔느니라 하시더라
6,회개,베드로후서 3:9,베드로후서,3,9,1,주의 약속은 어떤 이들이 더디다고 생각하는 것 같이 더딘 것이 아니라 오직 주께서는 너희를 대하여 오래 참으사 아무도 멸망하지 아니하고 다 회개하기에 이르기를 원하시느니라
6,회개,사도행전 11:18,사도행전,11,18,1,그들이 이 말을 듣고 잠잠하여 하나님께 영광을 돌려 이르되 그러면 하나님께서 이방인에게도 생명 얻는 회개를 주셨도다 하니라
6,회개,사도행전 13:24,사도행전,13,24,1,그가 오시기에 앞서 요한이 먼저 회개의 세례를 이스라엘 모든 백성에게 전파하니라
6,회개,사도행전 17:30,사도행전,17,30,1,알지 못하던 시대에는 하나님이 간과하셨거니와 이제는 어디든지 사람에게 다 명하사 회개하라 하셨으니
6,회개,사도행전 19:4,사도행전,19,4,1,바울이 이르되 요한이 회개의 세례를 베풀며 백성에게 말하되 내 뒤에 오시는 이를 믿으라 하였으니 이는 곧 예수라 하거늘
6,회개,사도행전 20:21,사도행전,20,21,1,유대인과 헬라인들에게 하나님께 대한 회개와 우리 주 예수 그리스도께 대한 믿음을 증언한 것이라
6,회개,사도행전 26:20,사도행전,26,20,1,먼저 다메섹과 예루살렘에 있는 사람과 유대 온 땅과 이방인에게까지 회개하고 하나님께로 돌아와서 회개에 합당한 일을 하라 전하므로
6,회개,사도행전 2:38,사도행전,2,38,1,베드로가 이르되 너희가 회개하여 각각 예수 그리스도의 이름으로 세례를 받고 죄 사함을 받으라 그리하면 성령의 선물을 받으리니
6,회개,사도행전 3:19,사도행전,3,19,1,그러므로 너희가 회개하고 돌이켜 너희 죄 없이 함을 받으라 이같이 하면 새롭게 되는 날이 주 앞으로부터 이를 것이요
6,회개,사도행전 5:31,사도행전,5,31,1,이스라엘에게 회개함과 죄 사함을 주시려고 그를 오른손으로 높이사 임금과 구주로 삼으셨느니라
6,회개,사도행전 8:22,사도행전,8,22,1,그러므로 너의 이 악함을 회개하고 주께 기도하라 혹 마음에 품은 것을 사하여 주시리라
6,회개,시편 7:12,시편,7,12,1,사람이 회개하지 아니하면 그가 그의 칼을 가심이여 그의 활을 이미 당기어 예비하셨도다
6,회개,에스겔 18:30,에스겔,18,30,1,주 여호와의 말씀이니라 이스라엘 족속아 내가 너희 각 사람이 행한 대로 심판할지라 너희는 돌이켜 회개하고 모든 죄에서 떠날지어다 그리한즉 그것이 너희에게 죄악의 걸림돌이 되지 아니하리라
6,회개,요한계시록 16:11,요한계시록,16,11,1,아픈 것과 종기로 말미암아 하늘의 하나님을 비방하고 그들의 행위를 회개하지 아니하더라
6,회개,요한계시록 16:9,요한계시록,16,9,1,사람들이 크게 태움에 태워진지라 이 재앙들을 행하는 권세를 가지신 하나님의 이름을 비방하며 또 회개하지 아니하고 주께 영광을 돌리지 아니하더라
6,회개,요한계시록 2:16,요한계시록,2,16,1,그러므로 회개하라 그리하지 아니하면 내가 네게 속히 가서 내 입의 검으로 그들과 싸우리라
6,회개,요한계시록 2:21,요한계시록,2,21,1,또 내가 그에게 회개할 기회를 주었으되 자기의 음행을 회개하고자 하지 아니하는도다
6,회개,요한계시록 2:22,요한계시록,2,22,1,볼지어다 내가 그를 침상에 던질 터이요 또 그와 더불어 간음하는 자들도 만일 그의 행위를 회개하지 아니하면 큰 환난 가운데에 던지고
6,회개,요한계시록 2:5,요한계시록,2,5,1,그러므로 어디서 떨어졌는지를 생각하고 회개하여 처음 행위를 가지라 만일 그리하지 아니하고 회개하지 아니하면 내가 네게 가서 네 촛대를 그 자리에서 옮기리라
6,회개,요한계시록 3:19,요한계시록,3,19,1,무릇 내가 사랑하는 자를 책망하여 징계하노니 그러므로 네가 열심을 내라 회개하라
6,회개,요한계시록 3:3,요한계시록,3,3,1,그러므로 네가 어떻게 받았으며 어떻게 들었는지 생각하고 지켜 회개하라 만일 일깨지 아니하면 내가 도둑 같이 이르리니 어느 때에 네게 이를는지 네가 알지 못하리라
7,구원·의(칭의),고린도전서 10:33,고린도전서,10,33,1,나와 같이 모든 일에 모든 사람을 기쁘게 하여 자신의 유익을 구하지 아니하고 많은 사람의 유익을 구하여 그들로 구원을 받게 하라
7,구원·의(칭의),고린도전서 15:2,고린도전서,15,2,1,너희가 만일 내가 전한 그 말을 굳게 지키고 헛되이 믿지 아니하였으면 그로 말미암아 구원을 받으리라
7,구원·의(칭의),고린도전서 1:18,고린도전서,1,18,1,십자가의 도가 멸망하는 자들에게는 미련한 것이요 구원을 받는 우리에게는 하나님의 능력이라
7,구원·의(칭의),고린도전서 1:21,고린도전서,1,21,1,하나님의 지혜에 있어서는 이 세상이 자기 지혜로 하나님을 알지 못하므로 하나님께서 전도의 미련한 것으로 믿는 자들을 구원하시기를 기뻐하셨도다
7,구원·의(칭의),고린도전서 1:30,고린도전서,1,30,1,너희는 하나님으로부터 나서 그리스도 예수 안에 있고 예수는 하나님으로부터 나와서 우리에게 지혜와 의로움과 거룩함과 구원함이 되셨으니
7,구원·의(칭의),고린도전서 3:15,고린도전서,3,15,1,누구든지 그 공적이 불타면 해를 받으리니 그러나 자신은 구원을 받되 불 가운데서 받은 것 같으리라
7,구원·의(칭의),고린도전서 5:5,고린도전서,5,5,1,이런 자를 사탄에게 내주었으니 이는 육신은 멸하고 영은 주 예수의 날에 구원을 받게 하려 함이라
7,구원·의(칭의),고린도전서 7:16,고린도전서,7,16,1,아내 된 자여 네가 남편을 구원할는지 어찌 알 수 있으며 남편 된 자여 네가 네 아내를 구원할는지 어찌 알 수 있으리요
7,구원·의(칭의),고린도전서 9:22,고린도전서,9,22,1,약한 자들에게 내가 약한 자와 같이 된 것은 약한 자들을 얻고자 함이요 내가 여러 사람에게 여러 모습이 된 것은 아무쪼록 몇 사람이라도 구원하고자 함이니
7,구원·의(칭의),고린도후서 1:6,고린도후서,1,6,1,우리가 환난 당하는 것도 너희가 위로와 구원을 받게 하려는 것이요 우리가 위로를 받는 것도 너희가 위로를 받게 하려는 것이니 이 위로가 너희 속에 역사하여 우리가 받는 것 같은 고난을 너희도 견디게 하느니라
7,구원·의(칭의),고린도후서 2:15,고린도후서,2,15,1,우리는 구원 받는 자들에게나 망하는 자들에게나 하나님 앞에서 그리스도의 향기니
7,구원·의(칭의),고린도후서 6:2,고린도후서,6,2,1,이르시되 내가 은혜 베풀 때에 너에게 듣고 구원의 날에 너를 도왔다 하셨으니 보라 지금은 은혜 받을 만한 때요 보라 지금은 구원의 날이로다
7,구원·의(칭의),고린도후서 7:10,고린도후서,7,10,1,하나님의 뜻대로 하는 근심은 후회할 것이 없는 구원에 이르게 하는 회개를 이루는 것이요 세상 근심은 사망을 이루는 것이니라
7,구원·의(칭의),누가복음 13:23,누가복음,13,23,1,어떤 사람이 여짜오되 주여 구원을 받는 자가 적으니이까 그들에게 이르시되
7,구원·의(칭의),누가복음 17:19,누가복음,17,19,1,그에게 이르시되 일어나 가라 네 믿음이 너를 구원하였느니라 하시더라
7,구원·의(칭의),누가복음 18:26,누가복음,18,26,1,듣는 자들이 이르되 그런즉 누가 구원을 얻을 수 있나이까
7,구원·의(칭의),누가복음 18:42,누가복음,18,42,1,예수께서 그에게 이르시되 보라 네 믿음이 너를 구원하였느니라 하시매
7,구원·의(칭의),누가복음 19:10,누가복음,19,10,1,인자가 온 것은 잃어버린 자를 찾아 구원하려 함이니라
7,구원·의(칭의),누가복음 19:9,누가복음,19,9,1,예수께서 이르시되 오늘 구원이 이 집에 이르렀으니 이 사람도 아브라함의 자손임이로다
7,구원·의(칭의),누가복음 1:69,누가복음,1,69,1,우리를 위하여 구원의 뿔을 그 종 다윗의 집에 일으키셨으니
7,구원·의(칭의),누가복음 1:71,누가복음,1,71,1,우리 원수에게서와 우리를 미워하는 모든 자의 손에서 구원하시는 일이라
7,구원·의(칭의),누가복음 1:77,누가복음,1,77,1,주의 백성에게 그 죄 사함으로 말미암는 구원을 알게 하리니
7,구원·의(칭의),누가복음 23:35,누가복음,23,35,1,백성은 서서 구경하는데 관리들은 비웃어 이르되 저가 남을 구원하였으니 만일 하나님이 택하신 자 그리스도이면 자신도 구원할지어다 하고
7,구원·의(칭의),누가복음 23:37,누가복음,23,37,1,이르되 네가 만일 유대인의 왕이면 네가 너를 구원하라 하더라
7,구원·의(칭의),누가복음 23:39,누가복음,23,39,1,달린 행악자 중 하나는 비방하여 이르되 네가 그리스도가 아니냐 너와 우리를 구원하라 하되
7,구원·의(칭의),누가복음 2:30,누가복음,2,30,1,내 눈이 주의 구원을 보았사오니
7,구원·의(칭의),누가복음 3:6,누가복음,3,6,1,모든 육체가 하나님의 구원하심을 보리라 함과 같으니라
7,구원·의(칭의),누가복음 7:50,누가복음,7,50,1,예수께서 여자에게 이르시되 네 믿음이 너를 구원하였으니 평안히 가라 하시니라
7,구원·의(칭의),누가복음 8:12,누가복음,8,12,1,길 가에 있다는 것은 말씀을 들은 자니 이에 마귀가 가서 그들이 믿어 구원을 얻지 못하게 하려고 말씀을 그 마음에서 빼앗는 것이요
7,구원·의(칭의),누가복음 8:36,누가복음,8,36,1,귀신 들렸던 자가 어떻게 구원 받았는지를 본 자들이 그들에게 이르매
7,구원·의(칭의),누가복음 8:48,누가복음,8,48,1,예수께서 이르시되 딸아 네 믿음이 너를 구원하였으니 평안히 가라 하시더라
7,구원·의(칭의),누가복음 8:50,누가복음,8,50,1,예수께서 들으시고 이르시되 두려워하지 말고 믿기만 하라 그리하면 딸이 구원을 얻으리라 하시고
7,구원·의(칭의),누가복음 9:24,누가복음,9,24,1,누구든지 제 목숨을 구원하고자 하면 잃을 것이요 누구든지 나를 위하여 제 목숨을 잃으면 구원하리라
7,구원·의(칭의),느헤미야 9:27,느헤미야,9,27,1,그러므로 주께서 그들을 대적의 손에 넘기사 그들이 곤고를 당하게 하시매 그들이 환난을 당하여 주께 부르짖을 때에 주께서 하늘에서 들으시고 주의 크신 긍휼로 그들에게 구원자들을 주어 그들을 대적의 손에서 구원하셨거늘
7,구원·의(칭의),다니엘 12:1,다니엘,12,1,1,그 때에 네 민족을 호위하는 큰 군주 미가엘이 일어날 것이요 또 환난이 있으리니 이는 개국 이래로 그 때까지 없던 환난일 것이며 그 때에 네 백성 중 책에 기록된 모든 자가 구원을 받을 것이라
7,구원·의(칭의),다니엘 3:28,다니엘,3,28,1,느부갓네살이 말하여 이르되 사드락과 메삭과 아벳느고의 하나님을 찬송할지로다 그가 그의 천사를 보내사 자기를 의뢰하고 그들의 몸을 바쳐 왕의 명령을 거역하고 그 하나님 밖에는 다른 신을 섬기지 아니하며 그에게 절하지 아니한 종들을 구원하셨도다
7,구원·의(칭의),다니엘 3:29,다니엘,3,29,1,그러므로 내가 이제 조서를 내리노니 각 백성과 각 나라와 각 언어를 말하는 자가 모두 사드락과 메삭과 아벳느고의 하나님께 경솔히 말하거든 그 몸을 쪼개고 그 집을 거름터로 삼을지니 이는 이같이 사람을 구원할 다른 신이 없음이니라 하더라
7,구원·의(칭의),다니엘 6:14,다니엘,6,14,1,왕이 이 말을 듣고 그로 말미암아 심히 근심하여 다니엘을 구원하려고 마음을 쓰며 그를 건져내려고 힘을 다하다가 해가 질 때에 이르렀더라
7,구원·의(칭의),다니엘 6:16,다니엘,6,16,1,이에 왕이 명령하매 다니엘을 끌어다가 사자 굴에 던져 넣는지라 왕이 다니엘에게 이르되 네가 항상 섬기는 너의 하나님이 너를 구원하시리라 하니라
7,구원·의(칭의),다니엘 6:20,다니엘,6,20,1,다니엘이 든 굴에 가까이 이르러서 슬피 소리 질러 다니엘에게 묻되 살아 계시는 하나님의 종 다니엘아 네가 항상 섬기는 네 하나님이 사자들에게서 능히 너를 구원하셨느냐 하니라
7,구원·의(칭의),다니엘 6:27,다니엘,6,27,1,그는 구원도 하시며 건져내기도 하시며 하늘에서든지 땅에서든지 이적과 기사를 행하시는 이로서 다니엘을 구원하여 사자의 입에서 벗어나게 하셨음이라 하였더라
7,구원·의(칭의),데살로니가전서 2:16,데살로니가전서,2,16,1,우리가 이방인에게 말하여 구원받게 함을 그들이 금하여 자기 죄를 항상 채우매 노하심이 끝까지 그들에게 임하였느니라
7,구원·의(칭의),데살로니가전서 5:8,데살로니가전서,5,8,1,우리는 낮에 속하였으니 정신을 차리고 믿음과 사랑의 호심경을 붙이고 구원의 소망의 투구를 쓰자
7,구원·의(칭의),데살로니가전서 5:9,데살로니가전서,5,9,1,하나님이 우리를 세우심은 노하심에 이르게 하심이 아니요 오직 우리 주 예수 그리스도로 말미암아 구원을 받게 하심이라
7,구원·의(칭의),데살로니가후서 2:10,데살로니가후서,2,10,1,불의의 모든 속임으로 멸망하는 자들에게 있으리니 이는 그들이 진리의 사랑을 받지 아니하여 구원함을 받지 못함이라
7,구원·의(칭의),데살로니가후서 2:13,데살로니가후서,2,13,1,주께서 사랑하시는 형제들아 우리가 항상 너희에 관하여 마땅히 하나님께 감사할 것은 하나님이 처음부터 너희를 택하사 성령의 거룩하게 하심과 진리를 믿음으로 구원을 받게 하심이니
7,구원·의(칭의),디도서 2:11,디도서,2,11,1,모든 사람에게 구원을 주시는 하나님의 은혜가 나타나
7,구원·의(칭의),디도서 3:5,디도서,3,5,1,우리를 구원하시되 우리가 행한 바 의로운 행위로 말미암지 아니하고 오직 그의 긍휼하심을 따라 중생의 씻음과 성령의 새롭게 하심으로 하셨나니
7,구원·의(칭의),디모데전서 1:15,디모데전서,1,15,1,미쁘다 모든 사람이 받을 만한 이 말이여 그리스도 예수께서 죄인을 구원하시려고 세상에 임하셨다 하였도다 죄인 중에 내가 괴수니라
7,구원·의(칭의),디모데전서 2:15,디모데전서,2,15,1,그러나 여자들이 만일 정숙함으로써 믿음과 사랑과 거룩함에 거하면 그의 해산함으로 구원을 얻으리라
8,소망·부활,베드로전서 1:3,베드로전서,1,3,2,우리 주 예수 그리스도의 아버지 하나님을 찬송하리로다 그의 많으신 긍휼대로 예수 그리스도를 죽은 자 가운데서 부활하게 하심으로 말미암아 우리를 거듭나게 하사 산 소망이 있게 하시며
8,소망·부활,사도행전 23:6,사도행전,23,6,2,바울이 그 중 일부는 사두개인이요 다른 일부는 바리새인인 줄 알고 공회에서 외쳐 이르되 여러분 형제들아 나는 바리새인이요 또 바리새인의 아들이라 죽은 자의 소망 곧 부활로 말미암아 내가 심문을 받노라
8,소망·부활,사도행전 24:15,사도행전,24,15,2,그들이 기다리는 바 하나님께 향한 소망을 나도 가졌으니 곧 의인과 악인의 부활이 있으리라 함이니이다
8,소망·부활,갈라디아서 5:5,갈라디아서,5,5,1,우리가 성령으로 믿음을 따라 의의 소망을 기다리노니
8,소망·부활,고린도전서 13:13,고린도전서,13,13,1,"그런즉 믿음, 소망, 사랑, 이 세 가지는 항상 있을 것인데 그 중의 제일은 사랑이라"
8,소망·부활,고린도전서 15:12,고린도전서,15,12,1,그리스도께서 죽은 자 가운데서 다시 살아나셨다 전파되었거늘 너희 중에서 어떤 사람들은 어찌하여 죽은 자 가운데서 부활이 없다 하느냐
8,소망·부활,고린도전서 15:13,고린도전서,15,13,1,만일 죽은 자의 부활이 없으면 그리스도도 다시 살아나지 못하셨으리라
8,소망·부활,고린도전서 15:21,고린도전서,15,21,1,사망이 한 사람으로 말미암았으니 죽은 자의 부활도 한 사람으로 말미암는도다
8,소망·부활,고린도전서 15:42,고린도전서,15,42,1,죽은 자의 부활도 그와 같으니 썩을 것으로 심고 썩지 아니할 것으로 다시 살아나며
8,소망·부활,고린도전서 9:10,고린도전서,9,10,1,오로지 우리를 위하여 말씀하심이 아니냐 과연 우리를 위하여 기록된 것이니 밭 가는 자는 소망을 가지고 갈며 곡식 떠는 자는 함께 얻을 소망을 가지고 떠는 것이라
8,소망·부활,고린도후서 1:7,고린도후서,1,7,1,너희를 위한 우리의 소망이 견고함은 너희가 고난에 참여하는 자가 된 것 같이 위로에도 그러할 줄을 앎이라
8,소망·부활,고린도후서 1:8,고린도후서,1,8,1,형제들아 우리가 아시아에서 당한 환난을 너희가 모르기를 원하지 아니하노니 힘에 겹도록 심한 고난을 당하여 살 소망까지 끊어지고
8,소망·부활,고린도후서 3:12,고린도후서,3,12,1,우리가 이같은 소망이 있으므로 담대히 말하노니
8,소망·부활,골로새서 1:23,골로새서,1,23,1,만일 너희가 믿음에 거하고 터 위에 굳게 서서 너희 들은 바 복음의 소망에서 흔들리지 아니하면 그리하리라 이 복음은 천하 만민에게 전파된 바요 나 바울은 이 복음의 일꾼이 되었노라
8,소망·부활,골로새서 1:27,골로새서,1,27,1,하나님이 그들로 하여금 이 비밀의 영광이 이방인 가운데 얼마나 풍성한지를 알게 하려 하심이라 이 비밀은 너희 안에 계신 그리스도시니 곧 영광의 소망이니라
8,소망·부활,골로새서 1:5,골로새서,1,5,1,너희를 위하여 하늘에 쌓아 둔 소망으로 말미암음이니 곧 너희가 전에 복음 진리의 말씀을 들은 것이라
8,소망·부활,누가복음 14:14,누가복음,14,14,1,그리하면 그들이 갚을 것이 없으므로 네게 복이 되리니 이는 의인들의 부활시에 네가 갚음을 받겠음이라 하시더라
8,소망·부활,누가복음 20:27,누가복음,20,27,1,부활이 없다고 주장하는 사두개인 중 어떤 이들이 와서
8,소망·부활,누가복음 20:33,누가복음,20,33,1,일곱이 다 그를 아내로 취하였으니 부활 때에 그 중에 누구의 아내가 되리이까
8,소망·부활,누가복음 20:35,누가복음,20,35,1,저 세상과 및 죽은 자 가운데서 부활함을 얻기에 합당히 여김을 받은 자들은 장가 가고 시집 가는 일이 없으며
8,소망·부활,누가복음 20:36,누가복음,20,36,1,그들은 다시 죽을 수도 없나니 이는 천사와 동등이요 부활의 자녀로서 하나님의 자녀임이라
8,소망·부활,데살로니가전서 1:3,데살로니가전서,1,3,1,너희의 믿음의 역사와 사랑의 수고와 우리 주 예수 그리스도에 대한 소망의 인내를 우리 하나님 아버지 앞에서 끊임없이 기억함이니
8,소망·부활,데살로니가전서 2:19,데살로니가전서,2,19,1,우리의 소망이나 기쁨이나 자랑의 면류관이 무엇이냐 그가 강림하실 때 우리 주 예수 앞에 너희가 아니냐
8,소망·부활,데살로니가전서 4:13,데살로니가전서,4,13,1,형제들아 자는 자들에 관하여는 너희가 알지 못함을 우리가 원하지 아니하노니 이는 소망 없는 다른 이와 같이 슬퍼하지 않게 하려 함이라
8,소망·부활,데살로니가전서 5:8,데살로니가전서,5,8,1,우리는 낮에 속하였으니 정신을 차리고 믿음과 사랑의 호심경을 붙이고 구원의 소망의 투구를 쓰자
8,소망·부활,데살로니가후서 2:16,데살로니가후서,2,16,1,우리 주 예수 그리스도와 우리를 사랑하시고 영원한 위로와 좋은 소망을 은혜로 주신 하나님 우리 아버지께서
8,소망·부활,디도서 1:2,디도서,1,2,1,영생의 소망을 위함이라 이 영생은 거짓이 없으신 하나님이 영원 전부터 약속하신 것인데
8,소망·부활,디도서 2:13,디도서,2,13,1,복스러운 소망과 우리의 크신 하나님 구주 예수 그리스도의 영광이 나타나심을 기다리게 하셨으니
8,소망·부활,디도서 3:7,디도서,3,7,1,우리로 그의 은혜를 힘입어 의롭다 하심을 얻어 영생의 소망을 따라 상속자가 되게 하려 하심이라
8,소망·부활,디모데전서 1:1,디모데전서,1,1,1,우리 구주 하나님과 우리의 소망이신 그리스도 예수의 명령을 따라 그리스도 예수의 사도 된 바울은
8,소망·부활,디모데전서 4:10,디모데전서,4,10,1,이를 위하여 우리가 수고하고 힘쓰는 것은 우리 소망을 살아 계신 하나님께 둠이니 곧 모든 사람 특히 믿는 자들의 구주시라
8,소망·부활,디모데전서 5:5,디모데전서,5,5,1,참 과부로서 외로운 자는 하나님께 소망을 두어 주야로 항상 간구와 기도를 하거니와
8,소망·부활,디모데전서 6:17,디모데전서,6,17,1,네가 이 세대에서 부한 자들을 명하여 마음을 높이지 말고 정함이 없는 재물에 소망을 두지 말고 오직 우리에게 모든 것을 후히 주사 누리게 하시는 하나님께 두며
8,소망·부활,디모데후서 2:18,디모데후서,2,18,1,진리에 관하여는 그들이 그릇되었도다 부활이 이미 지나갔다 함으로 어떤 사람들의 믿음을 무너뜨리느니라
8,소망·부활,로마서 12:12,로마서,12,12,1,소망 중에 즐거워하며 환난 중에 참으며 기도에 항상 힘쓰며
8,소망·부활,로마서 15:12,로마서,15,12,1,또 이사야가 이르되 이새의 뿌리 곧 열방을 다스리기 위하여 일어나시는 이가 있으리니 열방이 그에게 소망을 두리라 하였느니라
8,소망·부활,로마서 15:13,로마서,15,13,1,소망의 하나님이 모든 기쁨과 평강을 믿음 안에서 너희에게 충만하게 하사 성령의 능력으로 소망이 넘치게 하시기를 원하노라
8,소망·부활,로마서 15:4,로마서,15,4,1,무엇이든지 전에 기록된 바는 우리의 교훈을 위하여 기록된 것이니 우리로 하여금 인내로 또는 성경의 위로로 소망을 가지게 함이니라
8,소망·부활,로마서 1:4,로마서,1,4,1,성결의 영으로는 죽은 자들 가운데서 부활하사 능력으로 하나님의 아들로 선포되셨으니 곧 우리 주 예수 그리스도시니라
8,소망·부활,로마서 5:4,로마서,5,4,1,"인내는 연단을, 연단은 소망을 이루는 줄 앎이로다"
8,소망·부활,로마서 5:5,로마서,5,5,1,소망이 우리를 부끄럽게 하지 아니함은 우리에게 주신 성령으로 말미암아 하나님의 사랑이 우리 마음에 부은 바 됨이니
8,소망·부활,로마서 6:5,로마서,6,5,1,만일 우리가 그의 죽으심과 같은 모양으로 연합한 자가 되었으면 또한 그의 부활과 같은 모양으로 연합한 자도 되리라
8,소망·부활,로마서 8:24,로마서,8,24,1,우리가 소망으로 구원을 얻었으매 보이는 소망이 소망이 아니니 보는 것을 누가 바라리요
8,소망·부활,룻기 1:12,룻기,1,12,1,내 딸들아 되돌아 가라 나는 늙었으니 남편을 두지 못할지라 가령 내가 소망이 있다고 말한다든지 오늘 밤에 남편을 두어 아들들을 낳는다 하더라도
8,소망·부활,마가복음 12:18,마가복음,12,18,1,부활이 없다 하는 사두개인들이 예수께 와서 물어 이르되
8,소망·부활,마가복음 12:23,마가복음,12,23,1,일곱 사람이 다 그를 아내로 취하였으니 부활 때 곧 그들이 살아날 때에 그 중의 누구의 아내가 되리이까
8,소망·부활,마태복음 22:23,마태복음,22,23,1,부활이 없다 하는 사두개인들이 그 날 예수께 와서 물어 이르되
8,소망·부활,마태복음 22:28,마태복음,22,28,1,그런즉 그들이 다 그를 취하였으니 부활 때에 일곱 중의 누구의 아내가 되리이까
8,소망·부활,마태복음 22:30,마태복음,22,30,1,부활 때에는 장가도 아니 가고 시집도 아니 가고 하늘에 있는 천사들과 같으니라
8,소망·부활,마태복음 22:31,마태복음,22,31,1,죽은 자의 부활을 논할진대 하나님이 너희에게 말씀하신 바
9,말씀·진리,고린도후서 4:2,고린도후서,4,2,2,이에 숨은 부끄러움의 일을 버리고 속임으로 행하지 아니하며 하나님의 말씀을 혼잡하게 하지 아니하고 오직 진리를 나타냄으로 하나님 앞에서 각 사람의 양심에 대하여 스스로 추천하노라
9,말씀·진리,고린도후서 6:7,고린도후서,6,7,2,진리의 말씀과 하나님의 능력으로 의의 무기를 좌우에 가지고
9,말씀·진리,골로새서 1:5,골로새서,1,5,2,너희를 위하여 하늘에 쌓아 둔 소망으로 말미암음이니 곧 너희가 전에 복음 진리의 말씀을 들은 것이라
9,말씀·진리,누가복음 20:21,누가복음,20,21,2,그들이 물어 이르되 선생님이여 우리가 아노니 당신은 바로 말씀하시고 가르치시며 사람을 외모로 취하지 아니하시고 오직 진리로써 하나님의 도를 가르치시나이다
9,말씀·진리,디모데후서 2:15,디모데후서,2,15,2,너는 진리의 말씀을 옳게 분별하며 부끄러울 것이 없는 일꾼으로 인정된 자로 자신을 하나님 앞에 드리기를 힘쓰라
9,말씀·진리,시편 119:160,시편,119,160,2,주의 말씀의 강령은 진리이오니 주의 의로운 모든 규례들은 영원하리이다
9,말씀·진리,시편 119:43,시편,119,43,2,진리의 말씀이 내 입에서 조금도 떠나지 말게 하소서 내가 주의 규례를 바랐음이니이다
9,말씀·진리,야고보서 1:18,야고보서,1,18,2,그가 그 피조물 중에 우리로 한 첫 열매가 되게 하시려고 자기의 뜻을 따라 진리의 말씀으로 우리를 낳으셨느니라
9,말씀·진리,에베소서 1:13,에베소서,1,13,2,그 안에서 너희도 진리의 말씀 곧 너희의 구원의 복음을 듣고 그 안에서 또한 믿어 약속의 성령으로 인치심을 받았으니
9,말씀·진리,요한복음 17:17,요한복음,17,17,2,그들을 진리로 거룩하게 하옵소서 아버지의 말씀은 진리니이다
9,말씀·진리,요한복음 1:14,요한복음,1,14,2,말씀이 육신이 되어 우리 가운데 거하시매 우리가 그의 영광을 보니 아버지의 독생자의 영광이요 은혜와 진리가 충만하더라
9,말씀·진리,잠언 22:21,잠언,22,21,2,네가 진리의 확실한 말씀을 깨닫게 하며 또 너를 보내는 자에게 진리의 말씀으로 회답하게 하려 함이 아니냐
9,말씀·진리,전도서 12:10,전도서,12,10,2,전도자는 힘써 아름다운 말들을 구하였나니 진리의 말씀들을 정직하게 기록하였느니라
9,말씀·진리,갈라디아서 2:14,갈라디아서,2,14,1,그러므로 나는 그들이 복음의 진리를 따라 바르게 행하지 아니함을 보고 모든 자 앞에서 게바에게 이르되 네가 유대인으로서 이방인을 따르고 유대인답게 살지 아니하면서 어찌하여 억지로 이방인을 유대인답게 살게 하려느냐 하였노라
9,말씀·진리,갈라디아서 2:5,갈라디아서,2,5,1,그들에게 우리가 한시도 복종하지 아니하였으니 이는 복음의 진리가 항상 너희 가운데 있게 하려 함이라
9,말씀·진리,갈라디아서 3:16,갈라디아서,3,16,1,이 약속들은 아브라함과 그 자손에게 말씀하신 것인데 여럿을 가리켜 그 자손들이라 하지 아니하시고 오직 한 사람을 가리켜 네 자손이라 하셨으니 곧 그리스도라
9,말씀·진리,갈라디아서 5:14,갈라디아서,5,14,1,온 율법은 네 이웃 사랑하기를 네 자신 같이 하라 하신 한 말씀에서 이루어졌나니
9,말씀·진리,갈라디아서 5:7,갈라디아서,5,7,1,너희가 달음질을 잘 하더니 누가 너희를 막아 진리를 순종하지 못하게 하더냐
9,말씀·진리,갈라디아서 6:6,갈라디아서,6,6,1,가르침을 받는 자는 말씀을 가르치는 자와 모든 좋은 것을 함께 하라
9,말씀·진리,고린도전서 12:8,고린도전서,12,8,1,"어떤 사람에게는 성령으로 말미암아 지혜의 말씀을, 어떤 사람에게는 같은 성령을 따라 지식의 말씀을,"
9,말씀·진리,고린도전서 13:6,고린도전서,13,6,1,불의를 기뻐하지 아니하며 진리와 함께 기뻐하고
9,말씀·진리,고린도전서 14:26,고린도전서,14,26,1,그런즉 형제들아 어찌할까 너희가 모일 때에 각각 찬송시도 있으며 가르치는 말씀도 있으며 계시도 있으며 방언도 있으며 통역함도 있나니 모든 것을 덕을 세우기 위하여 하라
9,말씀·진리,고린도전서 14:36,고린도전서,14,36,1,하나님의 말씀이 너희로부터 난 것이냐 또는 너희에게만 임한 것이냐
